year,category,film,name,BAFTA,Golden Globe,Guild,Oscar,running_time,box_office,imdb_score,rt_audience_score,rt_critic_score,produced_USA,R,PG,PG13,G,q1_release,q2_release,q3_release,q4_release
2017,Original Screenplay,The Big Sick,Written by Emily V. Gordon & Kumail Nanjiani,0,0,0,,120,55600000.0,7.6,6.9,86,1,1,0,0,0,0,1,0,0
2017,Original Screenplay,Get Out,Written by Jordan Peele,0,0,0,,104,255000000.0,7.7,7.2,84,1,1,0,0,0,1,0,0,0
2017,Original Screenplay,Lady Bird,Written by Greta Gerwig,0,0,0,,94,44200000.0,7.8,7.2,94,1,1,0,0,0,0,0,0,1
2017,Original Screenplay,The Shape of Water,Screenplay by Guillermo del Toro & Vanessa Taylor; Story by Guillermo del Toro,0,0,0,,123,67000000.0,7.8,7.1,87,1,1,0,0,0,0,0,0,1
2017,Original Screenplay,"Three Billboards outside Ebbing, Missouri",Written by Martin McDonagh,1,0,0,,115,91100000.0,8.3,7.4,88,0,1,0,0,0,0,0,0,1
